img,label
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054114794_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054114794_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054114956_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054114956_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054115118_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054115118_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054115280_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054115280_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054115442_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054115442_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054115604_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054115604_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054115766_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054115766_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054115928_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054115928_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054116090_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054116090_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054116252_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054116252_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054116437_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054116437_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054116622_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054116622_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054116828_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054116828_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054117058_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054117058_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054117288_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054117288_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054117538_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054117538_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054117811_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054117811_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054118084_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054118084_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054118357_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054118357_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054118630_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054118630_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054118903_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054118903_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054119196_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054119196_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054119489_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054119489_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054119782_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054119782_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054120075_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054120075_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054120368_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054120368_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054120640_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054120640_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054120911_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054120911_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054121183_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054121183_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054121433_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054121433_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054121683_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054121683_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054121933_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054121933_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054122183_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054122183_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054122413_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054122413_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054122643_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054122643_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054122873_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054122873_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054123083_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054123083_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054123293_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054123293_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054123503_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054123503_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054123713_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054123713_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054123923_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054123923_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054124133_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054124133_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054124343_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054124343_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054124533_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054124533_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054124723_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054124723_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054124913_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054124913_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054125103_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054125103_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054125293_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054125293_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054125483_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054125483_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054125653_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054125653_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054125823_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054125823_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054125993_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054125993_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054126163_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054126163_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054126333_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054126333_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054126503_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054126503_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054126673_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054126673_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054126822_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054126822_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054126971_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054126971_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054127120_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054127120_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054127269_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054127269_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054127418_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054127418_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054127567_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054127567_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054127716_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054127716_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054127865_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054127865_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128014_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128014_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128163_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128163_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128312_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128312_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128461_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128461_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128610_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128610_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128759_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128759_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054128908_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054128908_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129057_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129057_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129206_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129206_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129355_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129355_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129504_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129504_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129649_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129649_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129778_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129778_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054129907_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054129907_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130036_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130036_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130165_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130165_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130294_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130294_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130423_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130423_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130552_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130552_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130681_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130681_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130810_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130810_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054130939_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054130939_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131068_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131068_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131197_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131197_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131326_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131326_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131455_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131455_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131584_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131584_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131713_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131713_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131842_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131842_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054131971_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054131971_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132100_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132100_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132229_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132229_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132358_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132358_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132487_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132487_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132616_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132616_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132745_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132745_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054132874_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054132874_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133003_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133003_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133132_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133132_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133261_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133261_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133390_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133390_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133519_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133519_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133648_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133648_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133777_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133777_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054133906_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054133906_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134035_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134035_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134164_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134164_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134293_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134293_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134422_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134422_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134551_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134551_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134680_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134680_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134809_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134809_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054134938_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054134938_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135067_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135067_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135196_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135196_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135325_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135325_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135454_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135454_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135583_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135583_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135712_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135712_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135841_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135841_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054135970_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054135970_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136099_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136099_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136228_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136228_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136357_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136357_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136486_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136486_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136615_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136615_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136744_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136744_Camera_5_bin.png
D:\Compressed\Road04\ColorImage_road04\ColorImage\Record001\Camera 5\171206_054136873_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road04\Label\Record001\Camera 5\171206_054136873_Camera_5_bin.png
